Label,Source,Target
36844,199,1008
36845,977,199
36846,1175,199
36847,1526,199
36848,234,199
36849,199,749
36850,1001,199
36851,199,1375
36852,199,1074
36853,199,1260
36854,1008,199
36855,199,712
36856,199,649
36857,989,199
36858,199,993
36859,199,589
36860,199,988
36861,199,372
36862,763,199
36863,199,1382
36864,1375,199
36865,199,977
36866,199,1175
36867,199,1526
36868,712,199
36869,199,569
36870,1260,199
36871,988,199
36872,977,199
36873,199,234
36874,199,1001
36875,372,199
36876,649,199
36877,199,749
36878,1175,199
36879,1526,199
36880,199,1008
36881,199,989
36882,1001,199
36883,199,589
36884,569,199
36885,234,199
36886,199,763
36887,199,993
36888,1008,199
36889,199,712
36890,199,1382
36891,199,1375
36892,989,199
36893,763,199
36894,199,1260
36895,712,199
36896,1375,199
36897,199,977
36898,199,372
36899,199,988
36900,372,603
36901,372,603
36902,372,544
36903,372,535
36904,372,800
36905,372,141
36906,372,744
36907,372,79
36908,372,283
36909,372,603
36910,372,603
36911,372,467
36912,372,804
36913,372,1256
36914,372,927
36915,372,79
36916,372,544
36917,372,1407
36918,372,603
36919,372,603
36920,372,927
36921,372,831
36922,372,1036
36923,372,1494
36924,372,153
36925,372,677
36926,372,1312
36927,372,603
36928,372,1407
36929,372,544
36930,372,429
36931,372,1291
36932,372,603
36933,372,603
36934,372,927
36935,372,283
36936,372,544
36937,372,403
36938,372,1158
36939,372,544
36940,372,831
36941,372,603
36942,372,153
36943,372,283
36944,372,30
36945,372,30
36946,372,797
36947,372,544
36948,372,122
36949,372,248
36950,372,1262
36951,372,1393
36952,372,161
36953,372,283
36954,372,805
36955,372,770
36956,372,982
36957,372,544
36958,372,603
36959,372,66
36960,372,1039
36961,372,927
36962,372,403
36963,372,283
36964,372,66
36965,372,1402
36966,372,673
36967,372,1529
36968,372,283
36969,372,357
36970,372,152
36971,372,535
36972,372,603
36973,372,544
36974,372,535
36975,372,896
36976,372,1318
36977,372,818
36978,372,1439
36979,372,927
36980,372,876
36981,372,603
36982,372,283
36983,372,283
36984,372,1556
36985,372,241
36986,372,357
36987,372,1556
36988,372,567
36989,372,1401
36990,372,911
36991,372,477
36992,372,504
36993,372,859
36994,372,292
36995,372,1071
36996,372,101
36997,372,914
36998,372,738
36999,372,283
37000,372,101
37001,372,765
37002,372,603
37003,372,597
37004,372,542
37005,372,168
37006,372,357
37007,372,1198
37008,372,1377
37009,372,413
37010,372,1318
37011,372,1200
37012,372,1264
37013,372,179
37014,372,1349
37015,372,743
37016,372,283
37017,372,1244
37018,372,1369
37019,372,22
37020,372,1133
37021,372,504
37022,372,80
37023,372,762
37024,372,603
37025,372,1318
37026,372,283
37027,372,603
37028,372,263
37029,372,701
37030,372,357
37031,372,341
37032,372,1052
37033,372,544
37034,372,1028
37035,372,1037
37036,372,835
37037,372,1281
37038,372,1443
37039,372,245
37040,372,1139
37041,372,283
37042,372,283
37043,372,1200
37044,372,927
37045,372,603
37046,372,856
37047,372,542
37048,372,481
37049,372,430
37050,1526,1359
37051,1526,925
37052,1526,603
37053,1526,700
37054,1526,283
37055,1526,471
37056,1526,1568
37057,1526,780
37058,1526,544
37059,1526,1544
37060,1526,60
37061,1526,471
37062,1526,685
37063,1526,603
37064,1526,780
37065,1526,13
37066,1526,1085
37067,1526,1519
37068,1526,153
37069,1526,603
37070,1526,1138
37071,1526,383
37072,1526,1544
37073,1526,283
37074,1526,419
37075,1526,544
37076,1526,535
37077,1526,603
37078,1526,780
37079,1526,644
37080,1526,964
37081,1526,480
37082,1526,544
37083,1526,185
37084,1526,51
37085,1526,153
37086,1526,744
37087,1526,1083
37088,1083,1526
37089,694,1526
37090,1526,694
37091,1526,229
37092,229,1526
37093,1526,983
37094,983,1526
37095,1,1526
37096,1526,1
37097,1526,1183
37098,1183,1526
37099,732,1526
37100,1526,732
37101,1526,1374
37102,1374,1526
37103,1526,463
37104,463,1526
37105,920,1526
37106,1526,920
37107,1526,214
37108,214,1526
37109,1526,353
37110,353,1526
37111,1526,1280
37112,1280,1526
37113,1526,838
37114,838,1526
37115,1526,779
37116,779,1526
37117,1427,1526
37118,1526,1427
37119,150,1526
37120,1526,150
37121,1526,1121
37122,1121,1526
37123,1526,1021
37124,1021,1526
37125,589,403
37126,589,283
37127,589,66
37128,589,1402
37129,589,673
37130,589,1529
37131,589,283
37132,589,357
37133,589,152
37134,589,535
37135,589,603
37136,589,544
37137,589,535
37138,589,624
37139,589,513
37140,589,603
37141,589,283
37142,589,1349
37143,589,928
37144,589,360
37145,589,1448
37146,589,360
37147,589,743
37148,589,357
37149,589,535
37150,589,832
37151,589,615
37152,589,283
37153,589,603
37154,589,283
37155,589,1196
37156,589,1318
37157,589,927
37158,589,1544
37159,589,1544
37160,589,66
37161,589,862
37162,589,26
37163,589,1367
37164,589,325
37165,589,544
37166,589,283
37167,589,964
37168,589,802
37169,589,603
37170,589,1248
37171,589,471
37172,589,259
37173,589,411
37174,589,283
37175,589,471
37176,589,964
37177,589,1318
37178,589,743
37179,589,804
37180,589,603
37181,589,542
37182,589,1248
37183,589,1110
37184,589,603
37185,589,544
37186,589,1264
37187,589,743
37188,589,1506
37189,589,294
37190,589,139
37191,589,283
37192,589,1047
37193,589,283
37194,589,190
37195,589,603
37196,589,66
37197,589,1138
37198,589,357
37199,589,436
37200,1382,1164
37201,1382,153
37202,1382,1544
37203,1382,603
37204,1382,1178
37205,1382,153
37206,1382,1465
37207,1382,283
37208,1382,824
37209,1382,699
37210,1382,780
37211,1382,603
37212,1382,544
37213,1382,1432
37214,1382,360
37215,1382,927
37216,1382,685
37217,1382,153
37218,1382,360
37219,1382,603
37220,1382,1458
37221,1382,283
37222,1382,1276
37223,1382,283
37224,1382,864
37225,1382,96
37226,1382,1430
37227,1382,1544
37228,1382,1037
37229,1382,603
37230,1382,927
37231,1382,153
37232,1382,1544
37233,1382,155
37234,1382,1359
37235,1382,925
37236,1382,603
37237,1382,700
37238,1382,283
37239,1382,471
37240,1382,1568
37241,1382,780
37242,1382,544
37243,1382,1544
37244,1382,60
37245,1382,471
37246,1382,685
37247,1382,603
37248,1382,780
37249,1382,13
37250,1382,1085
37251,1382,1519
37252,1382,153
37253,1382,603
37254,1382,1138
37255,1382,383
37256,1382,1544
37257,1382,283
37258,1382,419
37259,1382,544
37260,1382,535
37261,1382,603
37262,1382,780
37263,1382,644
37264,1382,964
37265,1382,480
37266,1382,544
37267,1382,185
37268,1382,51
37269,1382,153
37270,1382,744
37271,1382,1083
37272,1083,1382
37273,694,1382
37274,1382,694
37275,372,603
37276,372,1407
37277,372,1530
37278,372,603
37279,372,153
37280,372,603
37281,372,1407
37282,372,544
37283,372,603
37284,372,153
37285,372,356
37286,372,603
37287,372,899
37288,372,603
37289,372,153
37290,372,1420
37291,372,283
37292,372,1569
37293,372,283
37294,372,1414
37295,372,1407
37296,372,544
37297,372,603
37298,372,153
37299,372,603
37300,372,766
37301,372,603
37302,372,1407
37303,372,626
37304,372,603
37305,372,153
37306,372,1171
37307,372,603
37308,372,672
37309,372,192
37310,372,535
37311,372,283
37312,372,1391
37313,372,866
37314,372,603
37315,372,106
37316,372,603
37317,372,866
37318,372,153
37319,372,544
37320,372,603
37321,372,1119
37322,372,153
37323,372,603
37324,372,1174
37325,372,153
37326,372,931
37327,372,603
37328,372,917
37329,372,153
37330,372,603
37331,372,1521
37332,372,153
37333,372,266
37334,372,603
37335,372,153
37336,372,544
37337,372,603
37338,372,535
37339,372,544
37340,372,603
37341,372,1562
37342,372,403
37343,372,1057
37344,372,283
37345,372,1127
37346,372,283
37347,372,603
37348,372,860
37349,372,339
37350,589,966
37351,966,589
37352,704,589
37353,589,704
37354,589,1131
37355,1131,589
37356,589,679
37357,679,589
37358,1460,589
37359,589,1460
37360,589,485
37361,485,589
37362,226,589
37363,589,226
37364,1194,589
37365,589,1194
37366,1194,589
37367,589,1194
37368,589,338
37369,338,589
37370,1528,589
37371,589,1528
37372,72,589
37373,589,72
37374,589,197
37375,197,589
37376,589,605
37377,605,589
37378,589,1501
37379,1501,589
37380,589,1280
37381,1280,589
37382,589,1280
37383,1280,589
37384,719,589
37385,589,719
37386,589,169
37387,169,589
37388,407,589
37389,589,407
37390,1299,589
37391,589,1299
37392,407,589
37393,589,407
37394,1299,589
37395,589,1299
37396,589,431
37397,431,589
37398,589,1280
37399,1280,589
37400,1330,589
37401,589,1330
37402,589,169
37403,169,589
37404,589,169
37405,169,589
37406,719,589
37407,589,719
37408,589,169
37409,169,589
37410,589,540
37411,540,589
37412,589,1501
37413,1501,589
37414,589,1501
37415,1501,589
37416,589,540
37417,540,589
37418,506,589
37419,589,506
37420,690,589
37421,589,690
37422,589,1018
37423,1018,589
37424,589,169
37425,199,749
37426,199,749
37427,977,199
37428,199,749
37429,199,977
37430,977,199
37431,199,749
37432,199,977
37433,977,199
37434,199,749
37435,199,977
37436,977,199
37437,199,749
37438,199,977
37439,977,199
37440,199,749
37441,199,977
37442,977,199
37443,199,749
37444,199,977
37445,977,199
37446,199,749
37447,199,977
37448,977,199
37449,199,749
37450,199,977
37451,977,199
37452,199,749
37453,199,977
37454,977,199
37455,199,749
37456,199,977
37457,977,199
37458,199,749
37459,199,977
37460,977,199
37461,199,749
37462,199,977
37463,977,199
37464,199,977
37465,199,749
37466,199,749
37467,977,199
37468,199,977
37469,199,749
37470,977,199
37471,199,977
37472,977,199
37473,199,749
37474,199,977
37475,199,749
37476,977,199
37477,199,977
37478,977,199
37479,199,749
37480,199,977
37481,977,199
37482,199,749
37483,199,977
37484,977,199
37485,199,749
37486,199,977
37487,977,199
37488,199,749
37489,199,977
37490,977,199
37491,199,749
37492,199,977
37493,977,199
37494,199,749
37495,199,977
37496,977,199
37497,199,749
37498,199,977
37499,977,199
37500,199,749
37501,199,763
37502,763,199
37503,199,749
37504,199,763
37505,763,199
37506,199,763
37507,199,749
37508,763,199
37509,199,763
37510,199,749
37511,763,199
37512,199,763
37513,763,199
37514,199,749
37515,199,763
37516,763,199
37517,199,749
37518,199,763
37519,763,199
37520,199,749
37521,199,763
37522,763,199
37523,199,749
37524,199,763
37525,763,199
37526,199,749
37527,199,763
37528,763,199
37529,199,749
37530,199,763
37531,763,199
37532,199,749
37533,199,763
37534,763,199
37535,199,749
37536,199,763
37537,763,199
37538,199,749
37539,199,763
37540,763,199
37541,199,763
37542,199,749
37543,763,199
37544,199,763
37545,763,199
37546,199,749
37547,199,763
37548,763,199
37549,199,749
37550,199,763
37551,763,199
37552,199,749
37553,199,763
37554,763,199
37555,199,749
37556,199,763
37557,763,199
37558,199,749
37559,199,763
37560,763,199
37561,199,749
37562,199,763
37563,763,199
37564,199,749
37565,199,763
37566,763,199
37567,199,749
37568,199,763
37569,763,199
37570,199,763
37571,199,749
37572,763,199
37573,199,763
37574,199,749
37575,199,1175
37576,1175,199
37577,199,989
37578,989,199
37579,199,1175
37580,1175,199
37581,199,989
37582,199,1175
37583,989,199
37584,1175,199
37585,199,989
37586,989,199
37587,199,1175
37588,1175,199
37589,199,989
37590,199,1175
37591,989,199
37592,1175,199
37593,199,989
37594,199,1175
37595,989,199
37596,1175,199
37597,199,989
37598,199,1175
37599,989,199
37600,1175,199
37601,199,989
37602,199,1175
37603,989,199
37604,1175,199
37605,199,989
37606,199,1175
37607,989,199
37608,1175,199
37609,199,989
37610,199,1175
37611,989,199
37612,1175,199
37613,199,989
37614,199,1175
37615,989,199
37616,1175,199
37617,199,989
37618,989,199
37619,199,1175
37620,1175,199
37621,199,989
37622,199,1175
37623,989,199
37624,1175,199
37625,199,989
37626,199,1175
37627,989,199
37628,1175,199
37629,199,989
37630,199,1175
37631,989,199
37632,1175,199
37633,199,1175
37634,199,989
37635,1175,199
37636,989,199
37637,199,1175
37638,199,989
37639,1175,199
37640,989,199
37641,199,1175
37642,199,989
37643,1175,199
37644,989,199
37645,199,1175
37646,199,989
37647,1175,199
37648,989,199
37649,199,1175
37650,199,1382
37651,199,1382
37652,199,1382
37653,199,1382
37654,199,1382
37655,199,1382
37656,199,1382
37657,199,1382
37658,199,1382
37659,199,1382
37660,199,1382
37661,199,1382
37662,199,1382
37663,199,1382
37664,199,1382
37665,199,1382
37666,199,1382
37667,199,1382
37668,199,1382
37669,199,1382
37670,199,1382
37671,199,1382
37672,199,1382
37673,199,1382
37674,199,1382
37675,199,1382
37676,199,1382
37677,199,1382
37678,199,1382
37679,199,1382
37680,199,1382
37681,199,1382
37682,199,1382
37683,199,1382
37684,199,1382
37685,199,1382
37686,199,1382
37687,199,1382
37688,199,1382
37689,199,1382
37690,199,1382
37691,199,1382
37692,199,1382
37693,199,1382
37694,199,1382
37695,199,1382
37696,199,1382
37697,199,1382
37698,199,1382
37699,199,1382
37700,199,1382
37701,199,1382
37702,199,1382
37703,199,1382
37704,199,1382
37705,199,1382
37706,199,1382
37707,199,1382
37708,199,1382
37709,199,1382
37710,199,1382
37711,199,1382
37712,199,1382
37713,199,1382
37714,199,1382
37715,199,1382
37716,199,1382
37717,199,1382
37718,199,1382
37719,199,1382
37720,199,1382
37721,199,1382
37722,199,1382
37723,199,1382
37724,199,1382
37725,569,1319
37726,569,544
37727,569,283
37728,569,403
37729,569,4
37730,569,603
37731,569,797
37732,569,603
37733,569,1407
37734,569,603
37735,569,343
37736,569,467
37737,569,1407
37738,569,673
37739,569,283
37740,569,573
37741,569,544
37742,569,603
37743,569,1111
37744,569,964
37745,569,603
37746,569,574
37747,569,283
37748,569,248
37749,569,544
37750,569,153
37751,569,603
37752,569,141
37753,569,1306
37754,569,964
37755,569,343
37756,569,927
37757,569,283
37758,569,153
37759,569,544
37760,569,668
37761,569,603
37762,569,917
37763,569,193
37764,569,283
37765,569,1407
37766,569,544
37767,569,1037
37768,569,17
37769,569,603
37770,569,673
37771,569,603
37772,569,571
37773,569,1509
37774,569,153
37775,569,603
37776,569,283
37777,569,673
37778,569,544
37779,569,28
37780,569,603
37781,569,66
37782,569,1568
37783,569,283
37784,569,673
37785,569,542
37786,569,538
37787,569,544
37788,569,603
37789,569,697
37790,569,1568
37791,569,673
37792,569,544
37793,569,1248
37794,569,603
37795,569,191
37796,569,603
37797,569,153
37798,569,283
37799,569,210
37800,199,1375
37801,199,1001
37802,199,1260
37803,199,988
37804,199,977
37805,199,234
37806,199,569
37807,199,1008
37808,199,649
37809,199,1526
37810,199,712
37811,199,372
37812,199,763
37813,199,989
37814,199,1375
37815,199,1260
37816,199,1001
37817,199,988
37818,199,977
37819,199,569
37820,199,234
37821,199,649
37822,199,1526
37823,199,1008
37824,199,712
37825,199,372
37826,199,763
37827,199,1175
37828,199,989
37829,199,1001
37830,199,977
37831,199,1260
37832,199,988
37833,199,1375
37834,199,234
37835,199,1526
37836,199,649
37837,199,1008
37838,199,712
37839,199,372
37840,199,1175
37841,199,989
37842,199,763
37843,199,649
37844,199,234
37845,199,569
37846,199,1001
37847,199,1526
37848,199,988
37849,199,1260
37850,199,1008
37851,199,712
37852,199,977
37853,199,1375
37854,199,989
37855,199,569
37856,199,649
37857,199,234
37858,199,372
37859,199,1175
37860,199,763
37861,199,989
37862,199,1001
37863,199,569
37864,199,1526
37865,199,988
37866,199,1260
37867,199,712
37868,199,234
37869,199,649
37870,199,1008
37871,199,989
37872,199,977
37873,199,372
37874,199,1375
37875,1016,649
37876,649,169
37877,169,649
37878,649,1131
37879,1131,649
37880,1460,649
37881,649,1460
37882,942,649
37883,649,942
37884,942,649
37885,649,942
37886,649,1131
37887,1131,649
37888,491,649
37889,649,491
37890,649,169
37891,169,649
37892,719,649
37893,649,719
37894,1528,649
37895,649,1528
37896,1186,649
37897,649,1186
37898,649,197
37899,197,649
37900,649,404
37901,404,649
37902,649,169
37903,169,649
37904,649,169
37905,169,649
37906,649,540
37907,540,649
37908,649,1266
37909,1266,649
37910,649,1266
37911,1266,649
37912,719,649
37913,649,719
37914,75,649
37915,649,75
37916,1545,649
37917,649,838
37918,838,649
37919,649,838
37920,838,649
37921,649,169
37922,169,649
37923,649,838
37924,838,649
37925,1043,649
37926,649,1043
37927,649,1452
37928,1452,649
37929,1043,649
37930,649,1043
37931,649,485
37932,485,649
37933,649,169
37934,169,649
37935,649,1131
37936,1131,649
37937,305,649
37938,649,305
37939,649,485
37940,485,649
37941,400,649
37942,649,400
37943,400,649
37944,649,400
37945,649,1280
37946,1280,649
37947,649,169
37948,169,649
37949,649,1220
37950,199,589
37951,199,589
37952,199,589
37953,199,589
37954,199,589
37955,199,589
37956,199,589
37957,199,589
37958,199,589
37959,199,589
37960,199,589
37961,199,589
37962,199,589
37963,199,589
37964,199,589
37965,199,589
37966,199,589
37967,199,589
37968,199,589
37969,199,589
37970,199,589
37971,199,589
37972,199,589
37973,199,589
37974,199,589
37975,199,589
37976,199,589
37977,199,589
37978,199,589
37979,199,589
37980,199,589
37981,199,589
37982,199,589
37983,199,589
37984,199,589
37985,199,589
37986,199,589
37987,199,589
37988,199,589
37989,199,589
37990,199,589
37991,199,589
37992,199,589
37993,199,589
37994,199,589
37995,199,589
37996,199,589
37997,199,589
37998,199,589
37999,199,589
38000,199,589
38001,199,589
38002,199,589
38003,199,589
38004,199,589
38005,199,589
38006,199,589
38007,199,589
38008,199,589
38009,199,589
38010,199,589
38011,199,589
38012,199,589
38013,199,589
38014,199,589
38015,199,589
38016,199,589
38017,199,589
38018,199,589
38019,199,589
38020,199,589
38021,199,589
38022,199,589
38023,199,589
38024,199,589
38025,569,199
38026,199,234
38027,977,199
38028,199,1375
38029,199,649
38030,199,712
38031,199,1260
38032,234,199
38033,199,988
38034,199,1074
38035,1375,199
38036,199,763
38037,712,199
38038,199,589
38039,199,989
38040,649,199
38041,199,749
38042,199,1008
38043,199,1382
38044,988,199
38045,1260,199
38046,763,199
38047,199,372
38048,199,1526
38049,199,1001
38050,989,199
38051,199,977
38052,1008,199
38053,199,993
38054,199,569
38055,372,199
38056,1526,199
38057,1001,199
38058,199,234
38059,199,712
38060,977,199
38061,199,1375
38062,199,649
38063,199,589
38064,569,199
38065,199,1074
38066,1175,199
38067,199,763
38068,199,988
38069,199,1260
38070,199,1382
38071,199,749
38072,1375,199
38073,712,199
38074,234,199
38075,199,989
38076,199,1526
38077,199,372
38078,199,1008
38079,988,199
38080,649,199
38081,199,993
38082,763,199
38083,199,1001
38084,1260,199
38085,199,977
38086,1526,199
38087,199,1175
38088,372,199
38089,1008,199
38090,199,589
38091,989,199
38092,199,569
38093,1001,199
38094,199,1074
38095,199,712
38096,199,1382
38097,977,199
38098,1175,199
38099,199,1375
38100,589,199
38101,712,199
38102,589,199
38103,1001,199
38104,712,199
38105,589,199
38106,1001,199
38107,589,199
38108,712,199
38109,1001,199
38110,589,199
38111,712,199
38112,1001,199
38113,589,199
38114,712,199
38115,589,199
38116,1001,199
38117,712,199
38118,589,199
38119,1001,199
38120,712,199
38121,589,199
38122,1001,199
38123,712,199
38124,589,199
38125,712,199
38126,1001,199
38127,589,199
38128,712,199
38129,589,199
38130,1001,199
38131,712,199
38132,589,199
38133,1001,199
38134,712,199
38135,589,199
38136,1001,199
38137,589,199
38138,712,199
38139,1001,199
38140,589,199
38141,712,199
38142,1001,199
38143,589,199
38144,712,199
38145,589,199
38146,1001,199
38147,712,199
38148,589,199
38149,712,199
38150,1001,199
38151,589,199
38152,712,199
38153,1001,199
38154,589,199
38155,712,199
38156,1001,199
38157,589,199
38158,372,199
38159,712,199
38160,589,199
38161,1001,199
38162,712,199
38163,589,199
38164,1001,199
38165,712,199
38166,589,199
38167,1001,199
38168,712,199
38169,589,199
38170,1001,199
38171,589,199
38172,712,199
38173,589,199
38174,712,199
38175,199,1382
38176,1382,199
38177,199,1382
38178,1382,199
38179,199,1382
38180,1382,199
38181,199,1382
38182,1382,199
38183,199,1382
38184,1382,199
38185,199,1382
38186,1382,199
38187,199,1382
38188,1382,199
38189,199,1382
38190,1382,199
38191,199,1382
38192,1382,199
38193,199,1382
38194,1382,199
38195,199,1382
38196,1382,199
38197,199,1382
38198,1382,199
38199,199,1382
38200,1382,199
38201,199,1382
38202,1382,199
38203,199,1382
38204,1382,199
38205,199,1382
38206,1382,199
38207,199,1382
38208,1382,199
38209,199,1382
38210,1382,199
38211,199,1382
38212,1382,199
38213,199,1382
38214,1382,199
38215,199,1382
38216,1382,199
38217,199,1382
38218,1382,199
38219,199,1382
38220,1382,199
38221,199,1382
38222,1382,199
38223,199,1382
38224,1382,199
38225,199,1382
38226,1382,199
38227,199,1382
38228,1382,199
38229,199,1382
38230,1382,199
38231,199,1382
38232,1382,199
38233,199,1382
38234,1382,199
38235,199,1382
38236,1382,199
38237,199,1382
38238,1382,199
38239,199,1382
38240,1382,199
38241,199,1382
38242,1382,199
38243,199,1382
38244,1382,199
38245,199,1382
38246,1382,199
38247,199,1382
38248,1382,199
38249,199,1382
38250,199,1074
38251,199,1008
38252,1260,199
38253,712,199
38254,199,977
38255,649,199
38256,199,749
38257,372,199
38258,1526,199
38259,199,234
38260,199,589
38261,199,988
38262,977,199
38263,199,989
38264,1008,199
38265,199,993
38266,988,199
38267,234,199
38268,199,1375
38269,989,199
38270,199,569
38271,1375,199
38272,199,1175
38273,569,199
38274,1175,199
38275,199,763
38276,199,1382
38277,199,712
38278,199,649
38279,199,372
38280,199,1001
38281,199,1526
38282,763,199
38283,199,1260
38284,199,1074
38285,199,589
38286,199,977
38287,199,749
38288,712,199
38289,372,199
38290,649,199
38291,199,1008
38292,1260,199
38293,199,988
38294,1526,199
38295,1001,199
38296,199,234
38297,977,199
38298,199,989
38299,199,993
38300,1008,199
38301,234,199
38302,199,1375
38303,988,199
38304,199,1175
38305,199,569
38306,989,199
38307,199,1382
38308,1375,199
38309,1175,199
38310,199,763
38311,569,199
38312,199,372
38313,199,712
38314,763,199
38315,199,589
38316,199,649
38317,199,1074
38318,199,1526
38319,712,199
38320,372,199
38321,199,749
38322,649,199
38323,199,977
38324,199,1260
38325,763,413
38326,763,1318
38327,763,1200
38328,763,1264
38329,763,179
38330,763,1349
38331,763,743
38332,763,283
38333,763,1244
38334,763,1369
38335,763,22
38336,763,1133
38337,763,504
38338,763,80
38339,763,762
38340,763,603
38341,763,1318
38342,763,283
38343,763,603
38344,763,263
38345,763,701
38346,763,357
38347,763,341
38348,763,1052
38349,763,544
38350,763,1028
38351,763,1037
38352,763,835
38353,763,1281
38354,763,1443
38355,763,245
38356,763,1139
38357,763,283
38358,763,283
38359,763,1200
38360,763,927
38361,763,603
38362,763,856
38363,763,542
38364,763,481
38365,763,430
38366,763,1402
38367,763,283
38368,763,357
38369,763,829
38370,763,17
38371,763,603
38372,763,1412
38373,763,594
38374,763,632
38375,763,1502
38376,763,628
38377,763,1221
38378,763,1124
38379,763,401
38380,763,357
38381,763,401
38382,763,876
38383,763,1318
38384,763,1573
38385,763,742
38386,763,603
38387,763,283
38388,763,1378
38389,763,742
38390,763,902
38391,763,1573
38392,763,442
38393,763,1378
38394,763,257
38395,763,1458
38396,763,283
38397,763,139
38398,763,565
38399,763,322
38400,1131,977
38401,1460,977
38402,977,1460
38403,1299,977
38404,977,1299
38405,977,188
38406,188,977
38407,977,485
38408,485,977
38409,407,977
38410,977,407
38411,977,169
38412,169,977
38413,719,977
38414,977,719
38415,977,1333
38416,1333,977
38417,977,1016
38418,1016,977
38419,202,977
38420,1528,977
38421,977,1528
38422,977,485
38423,485,977
38424,977,170
38425,170,977
38426,1460,977
38427,977,1460
38428,388,977
38429,977,388
38430,751,977
38431,977,751
38432,722,977
38433,977,722
38434,722,977
38435,977,722
38436,722,977
38437,977,722
38438,977,169
38439,169,977
38440,1155,977
38441,977,1155
38442,1435,977
38443,977,1435
38444,72,977
38445,977,72
38446,977,169
38447,169,977
38448,977,169
38449,169,977
38450,977,1561
38451,1561,977
38452,977,1147
38453,1147,977
38454,1224,977
38455,977,1224
38456,156,977
38457,977,156
38458,977,338
38459,338,977
38460,977,966
38461,966,977
38462,704,977
38463,977,704
38464,977,1131
38465,1131,977
38466,977,679
38467,679,977
38468,1460,977
38469,977,1460
38470,977,485
38471,485,977
38472,226,977
38473,977,226
38474,1194,977
38475,838,1008
38476,1008,1280
38477,1280,1008
38478,1008,838
38479,838,1008
38480,1008,838
38481,838,1008
38482,156,1008
38483,1008,156
38484,1008,838
38485,838,1008
38486,1008,1280
38487,1280,1008
38488,1008,169
38489,169,1008
38490,1008,838
38491,838,1008
38492,1008,1270
38493,1270,1008
38494,1008,838
38495,838,1008
38496,1008,1131
38497,1131,1008
38498,1460,1008
38499,1008,1460
38500,407,1008
38501,1008,407
38502,719,1008
38503,1008,719
38504,1008,838
38505,838,1008
38506,1008,169
38507,169,1008
38508,1008,838
38509,838,1008
38510,1153,1008
38511,1008,1153
38512,1008,838
38513,838,1008
38514,1008,838
38515,838,1008
38516,1528,1008
38517,1008,1528
38518,1008,485
38519,485,1008
38520,1008,838
38521,838,1008
38522,1008,256
38523,256,1008
38524,1008,287
38525,287,1008
38526,1008,778
38527,778,1008
38528,719,1008
38529,1008,719
38530,1008,166
38531,166,1008
38532,1008,838
38533,838,1008
38534,1008,169
38535,169,1008
38536,1008,838
38537,838,1008
38538,1008,540
38539,540,1008
38540,1008,1266
38541,1266,1008
38542,1008,169
38543,169,1008
38544,1008,838
38545,838,1008
38546,1503,1008
38547,1008,1503
38548,1008,838
38549,838,1008
38550,1001,1133
38551,1001,401
38552,1001,1172
38553,1001,357
38554,1001,802
38555,1001,401
38556,1001,1172
38557,1001,603
38558,1001,362
38559,1001,1573
38560,1001,1524
38561,1001,1133
38562,1001,925
38563,1001,283
38564,1001,1573
38565,1001,1524
38566,1001,357
38567,1001,1378
38568,1001,196
38569,1001,1349
38570,1001,174
38571,1001,1378
38572,1001,196
38573,1001,603
38574,1001,565
38575,1001,307
38576,1001,1120
38577,1001,283
38578,1001,1229
38579,1001,565
38580,1001,307
38581,1001,1367
38582,1001,1365
38583,1001,74
38584,1001,544
38585,1001,1365
38586,1001,74
38587,1001,603
38588,1001,1405
38589,1001,97
38590,1001,1424
38591,1001,357
38592,1001,1456
38593,1001,283
38594,1001,97
38595,1001,1424
38596,1001,866
38597,1001,894
38598,1001,283
38599,1001,283
38600,1001,874
38601,1001,1363
38602,1001,603
38603,1001,874
38604,1001,1363
38605,1001,1393
38606,1001,1283
38607,1001,897
38608,1001,357
38609,1001,1283
38610,1001,897
38611,1001,603
38612,1001,803
38613,1001,393
38614,1001,530
38615,1001,607
38616,1001,803
38617,1001,370
38618,1001,1367
38619,1001,232
38620,1001,370
38621,1001,643
38622,1001,949
38623,1001,232
38624,1001,393
38625,1260,199
38626,199,977
38627,977,199
38628,199,1260
38629,1260,199
38630,199,977
38631,977,199
38632,199,1260
38633,1260,199
38634,199,977
38635,977,199
38636,977,199
38637,199,977
38638,199,1260
38639,199,977
38640,1260,199
38641,977,199
38642,199,977
38643,199,1260
38644,977,199
38645,199,977
38646,977,199
38647,1260,199
38648,199,977
38649,977,199
38650,199,1260
38651,1260,199
38652,199,977
38653,977,199
38654,199,1260
38655,1260,199
38656,199,977
38657,977,199
38658,199,1260
38659,1260,199
38660,199,977
38661,977,199
38662,199,1260
38663,1260,199
38664,199,977
38665,977,199
38666,199,1260
38667,1260,199
38668,199,977
38669,977,199
38670,199,1260
38671,199,977
38672,1260,199
38673,977,167
38674,199,1260
38675,1260,199
38676,167,977
38677,199,1260
38678,1260,199
38679,199,1260
38680,1260,199
38681,199,1260
38682,1260,199
38683,199,1260
38684,1260,199
38685,199,1260
38686,1260,199
38687,199,1260
38688,1260,199
38689,199,1260
38690,1260,199
38691,199,1260
38692,1260,199
38693,199,1260
38694,1260,199
38695,199,1260
38696,1260,199
38697,199,1260
38698,1260,199
38699,199,1260
38700,1375,199
38701,988,199
38702,199,234
38703,649,199
38704,199,1008
38705,199,1074
38706,977,199
