Label,Source,Target
41502,150,35
41503,89,35
41504,150,469
41505,150,469
41506,150,469
41507,150,469
41508,150,469
41509,150,35
41510,150,469
41511,150,469
41512,150,469
41513,150,469
41514,150,469
41515,150,186
41516,150,186
41517,150,469
41518,150,469
41519,150,336
41520,150,336
41521,150,469
41522,150,469
41523,150,336
41524,150,336
41525,150,424
41526,150,336
41527,150,424
41528,150,336
41529,150,336
41530,150,336
41531,77,336
41532,77,469
41533,150,336
41534,150,336
41535,150,469
41536,77,469
41537,77,336
41538,77,469
41539,77,336
41540,77,424
41541,77,317
41542,77,110
41543,77,317
41544,77,469
41545,77,35
41546,77,336
41547,77,424
41548,77,110
41549,77,424
41550,39,378
41551,105,225
41552,150,110
41553,152,420
41554,152,215
41555,470,376
41556,150,248
41557,150,296
41558,77,35
41559,77,469
41560,77,469
41561,77,469
41562,77,469
41563,77,35
41564,77,35
41565,150,469
41566,150,469
41567,150,35
41568,150,469
41569,150,35
41570,77,469
41571,77,35
41572,77,35
41573,150,469
41574,150,35
41575,77,35
41576,150,35
41577,77,35
41578,77,35
41579,77,35
41580,150,387
41581,77,469
41582,150,420
41583,150,387
41584,150,387
41585,150,420
41586,150,121
41587,150,121
41588,150,58
41589,150,58
41590,150,35
41591,150,35
41592,150,110
41593,150,110
41594,150,110
41595,150,317
41596,89,469
41597,89,469
41598,150,469
41599,150,469
41600,150,469
41601,89,469
41602,89,469
41603,89,317
41604,89,469
41605,89,469
41606,89,469
41607,150,317
41608,150,469
41609,150,317
41610,150,317
41611,150,317
41612,77,469
41613,150,469
41614,77,469
41615,77,469
41616,77,336
41617,77,469
41618,150,336
41619,150,336
41620,150,336
41621,150,424
41622,150,469
41623,150,336
41624,150,424
41625,269,378
41626,105,225
41627,150,138
41628,152,420
41629,152,80
41630,242,336
41631,152,469
41632,89,35
41633,77,177
41634,77,186
41635,89,186
41636,150,469
41637,150,469
41638,150,469
41639,150,469
41640,150,469
41641,150,469
41642,150,469
41643,150,292
41644,150,292
41645,150,292
41646,150,469
41647,150,469
41648,150,469
41649,150,35
41650,150,110
41651,150,110
41652,150,108
41653,89,108
41654,150,108
41655,150,336
41656,89,336
41657,89,424
41658,89,336
41659,89,424
41660,89,424
41661,89,424
41662,89,73
41663,89,424
41664,89,336
41665,150,336
41666,150,73
41667,89,424
41668,89,424
41669,89,424
41670,89,336
41671,89,469
41672,89,469
41673,150,336
41674,89,336
41675,89,469
41676,89,469
41677,89,424
41678,89,424
41679,89,336
41680,89,336
41681,89,469
41682,150,336
41683,150,469
41684,89,469
41685,89,424
41686,89,469
41687,150,336
41688,150,469
41689,150,336
41690,150,336
41691,89,424
41692,89,336
41693,89,336
41694,89,469
41695,150,469
41696,150,469
41697,150,336
41698,150,469
41699,150,469
41700,39,378
41701,105,444
41702,150,264
41703,267,178
41704,77,154
41705,470,25
41706,470,246
41707,470,299
41708,470,126
41709,470,189
41710,89,189
41711,89,189
41712,89,486
41713,89,486
41714,89,189
41715,89,189
41716,89,469
41717,89,469
41718,89,469
41719,89,469
41720,89,469
41721,89,35
41722,89,469
41723,89,469
41724,89,469
41725,77,35
41726,152,177
41727,77,177
41728,152,177
41729,150,177
41730,150,243
41731,152,177
41732,152,243
41733,152,186
41734,396,243
41735,46,243
41736,89,139
41737,46,186
41738,89,186
41739,89,186
41740,150,186
41741,150,186
41742,150,233
41743,150,233
41744,150,426
41745,150,476
41746,150,139
41747,150,139
41748,150,139
41749,150,139
41750,89,139
41751,150,186
41752,150,186
41753,89,139
41754,89,317
41755,89,317
41756,89,317
41757,89,317
41758,150,317
41759,89,317
41760,150,317
41761,150,317
41762,150,317
41763,150,363
41764,150,363
41765,150,363
41766,150,363
41767,77,363
41768,77,363
41769,77,363
41770,77,363
41771,77,196
41772,77,451
41773,77,233
41774,77,233
41775,39,378
41776,105,225
41777,150,35
41778,152,82
41779,152,75
41780,396,243
41781,152,196
41782,152,469
41783,152,469
41784,152,469
41785,152,469
41786,152,469
41787,150,189
41788,150,486
41789,150,336
41790,150,469
41791,150,336
41792,150,469
41793,89,469
41794,150,469
41795,150,469
41796,89,317
41797,150,469
41798,150,469
41799,150,469
41800,77,317
41801,77,317
41802,77,469
41803,77,469
41804,77,469
41805,77,186
41806,77,186
41807,77,426
41808,77,426
41809,77,426
41810,77,426
41811,77,263
41812,77,447
41813,77,447
41814,77,447
41815,77,447
41816,150,317
41817,150,317
41818,150,317
41819,150,363
41820,150,317
41821,150,317
41822,150,317
41823,150,317
41824,150,317
41825,150,317
41826,150,469
41827,150,317
41828,150,317
41829,150,317
41830,150,317
41831,150,317
41832,150,317
41833,150,469
41834,150,317
41835,150,317
41836,77,317
41837,77,317
41838,77,317
41839,150,469
41840,150,469
41841,150,317
41842,150,317
41843,150,317
41844,150,317
41845,150,317
41846,150,317
41847,77,317
41848,77,317
41849,77,317
41850,39,378
41851,105,444
41852,150,35
41853,152,178
41854,77,401
41855,470,308
41856,150,292
41857,150,292
41858,150,469
41859,150,469
41860,89,469
41861,89,469
41862,89,469
41863,89,469
41864,150,469
41865,150,469
41866,150,469
41867,150,469
41868,150,469
41869,150,469
41870,77,469
41871,77,469
41872,77,469
41873,77,469
41874,77,138
41875,77,469
41876,77,296
41877,77,296
41878,150,296
41879,150,296
41880,150,89
41881,150,249
41882,150,296
41883,150,296
41884,150,249
41885,150,296
41886,150,296
41887,150,296
41888,150,296
41889,77,89
41890,150,296
41891,150,298
41892,150,298
41893,150,363
41894,150,89
41895,150,89
41896,150,469
41897,77,469
41898,77,469
41899,77,469
41900,77,469
41901,77,469
41902,77,469
41903,77,89
41904,77,89
41905,77,89
41906,77,469
41907,150,89
41908,150,469
41909,150,469
41910,150,469
41911,150,469
41912,150,469
41913,150,317
41914,150,469
41915,77,469
41916,77,317
41917,77,469
41918,77,469
41919,150,469
41920,77,469
41921,150,469
41922,150,469
41923,150,89
41924,150,89
41925,39,378
41926,105,225
41927,150,149
41928,152,183
41929,152,5
41930,150,111
41931,152,451
41932,152,298
41933,77,35
41934,77,469
41935,152,469
41936,152,186
41937,77,469
41938,77,469
41939,150,469
41940,150,469
41941,150,469
41942,150,469
41943,150,469
41944,150,469
41945,150,469
41946,150,469
41947,150,186
41948,150,469
41949,150,148
41950,150,336
41951,150,469
41952,150,469
41953,89,336
41954,89,413
41955,150,336
41956,89,336
41957,89,336
41958,89,307
41959,89,336
41960,89,336
41961,89,336
41962,89,336
41963,89,336
41964,89,336
41965,150,336
41966,150,336
41967,89,336
41968,150,424
41969,89,424
41970,89,336
41971,89,424
41972,89,424
41973,89,424
41974,89,424
41975,89,424
41976,89,336
41977,89,336
41978,150,336
41979,150,336
41980,89,336
41981,150,336
41982,150,336
41983,150,336
41984,150,336
41985,150,336
41986,150,336
41987,150,336
41988,150,336
41989,150,336
41990,77,336
41991,77,336
41992,77,336
41993,77,336
41994,77,336
41995,77,336
41996,77,336
41997,77,336
41998,77,336
41999,77,336
42000,39,378
42001,105,225
42002,150,459
42003,152,8
42004,152,297
42005,46,13
42006,89,363
42007,89,110
42008,152,35
42009,77,469
42010,152,469
42011,150,469
42012,150,469
42013,150,336
42014,150,336
42015,150,469
42016,150,469
42017,150,336
42018,150,336
42019,150,108
42020,150,35
42021,150,35
42022,150,35
42023,150,424
42024,89,149
42025,89,149
42026,89,149
42027,89,35
42028,89,110
42029,150,469
42030,150,469
42031,150,336
42032,89,108
42033,150,108
42034,150,35
42035,150,35
42036,89,35
42037,89,110
42038,89,35
42039,89,110
42040,150,110
42041,150,110
42042,89,110
42043,150,110
42044,150,121
42045,150,121
42046,150,317
42047,150,469
42048,150,420
42049,150,469
42050,150,469
42051,150,469
42052,150,469
42053,77,469
42054,150,469
42055,150,317
42056,150,469
42057,150,317
42058,150,317
42059,150,317
42060,150,110
42061,150,110
42062,150,110
42063,150,110
42064,150,110
42065,150,110
42066,150,110
42067,150,110
42068,150,110
42069,150,110
42070,150,110
42071,77,317
42072,150,317
42073,150,317
42074,150,317
42075,39,378
42076,105,225
42077,150,459
42078,89,420
42079,152,434
42080,46,196
42081,152,298
42082,152,298
42083,77,296
42084,77,296
42085,77,89
42086,77,89
42087,77,469
42088,150,469
42089,77,469
42090,150,469
42091,150,469
42092,150,469
42093,150,469
42094,150,469
42095,150,469
42096,150,469
42097,77,469
42098,77,336
42099,152,469
42100,152,336
42101,152,186
42102,77,243
42103,152,243
42104,152,243
42105,77,186
42106,152,186
42107,152,227
42108,152,186
42109,152,186
42110,152,227
42111,152,227
42112,89,186
42113,152,186
42114,152,186
42115,152,186
42116,89,469
42117,89,317
42118,89,469
42119,89,469
42120,89,469
42121,89,469
42122,89,469
42123,89,35
42124,89,35
42125,89,469
42126,89,469
42127,89,469
42128,150,469
42129,89,469
42130,150,469
42131,150,469
42132,150,469
42133,150,469
42134,150,469
42135,150,469
42136,150,469
42137,150,469
42138,77,35
42139,150,110
42140,77,110
42141,150,149
42142,150,110
42143,150,110
42144,150,110
42145,150,149
42146,150,110
42147,150,35
42148,150,110
42149,150,110
42150,39,378
42151,105,200
42152,150,35
42153,152,420
42154,77,179
42155,470,173
42156,150,165
42157,150,296
42158,77,35
42159,77,35
42160,77,35
42161,77,35
42162,77,35
42163,77,35
42164,77,469
42165,77,469
42166,77,469
42167,77,469
42168,77,469
42169,77,469
42170,77,469
42171,152,469
42172,77,469
42173,152,469
42174,77,460
42175,152,469
42176,89,89
42177,150,138
42178,89,489
42179,89,339
42180,89,336
42181,89,425
42182,89,424
42183,89,469
42184,89,424
42185,89,424
42186,89,424
42187,89,424
42188,89,73
42189,89,73
42190,89,424
42191,89,424
42192,89,336
42193,89,469
42194,89,317
42195,89,336
42196,89,336
42197,89,469
42198,89,336
42199,150,336
42200,150,336
42201,150,336
42202,150,336
42203,89,336
42204,150,336
42205,89,336
42206,89,336
42207,150,489
42208,150,336
42209,89,317
42210,150,469
42211,150,317
42212,150,317
42213,150,424
42214,150,424
42215,150,424
42216,150,424
42217,150,424
42218,150,424
42219,150,424
42220,77,336
42221,77,424
42222,77,336
42223,77,336
42224,77,336
42225,39,378
42226,105,225
42227,150,264
42228,152,333
42229,77,232
42230,46,87
42231,152,35
42232,152,35
42233,77,35
42234,77,35
42235,77,469
42236,77,469
42237,77,469
42238,150,286
42239,150,469
42240,89,469
42241,150,469
42242,150,469
42243,89,469
42244,150,469
42245,89,469
42246,89,469
42247,89,469
42248,150,469
42249,150,469
42250,150,469
42251,150,469
42252,150,469
42253,150,177
42254,150,21
42255,150,108
42256,152,108
42257,89,469
42258,89,336
42259,89,469
42260,89,317
42261,89,317
42262,89,317
42263,89,469
42264,89,317
42265,89,317
42266,89,317
42267,89,317
42268,89,469
42269,89,317
42270,89,469
42271,89,469
42272,89,469
42273,89,469
42274,89,469
42275,150,336
42276,89,469
42277,150,469
42278,150,424
42279,150,469
42280,150,317
42281,150,469
42282,150,317
42283,150,469
42284,150,317
42285,150,317
42286,150,317
42287,77,469
42288,150,469
42289,150,317
42290,150,317
42291,150,317
42292,150,317
42293,150,317
42294,150,317
42295,77,317
42296,77,469
42297,77,317
42298,77,317
42299,77,317
42300,39,378
42301,105,200
42302,150,35
42303,152,420
42304,77,75
42305,77,255
42306,77,491
42307,77,189
42308,150,189
42309,77,189
42310,152,189
42311,152,469
42312,77,189
42313,77,469
42314,77,469
42315,77,469
42316,77,469
42317,77,469
42318,77,469
42319,77,469
42320,77,469
42321,77,469
42322,77,292
42323,77,317
42324,77,469
42325,77,317
42326,77,110
42327,77,177
42328,77,334
42329,77,410
42330,77,199
42331,77,21
42332,77,410
42333,77,22
42334,150,434
42335,150,434
42336,150,227
42337,150,305
42338,89,227
42339,150,227
42340,150,227
42341,150,186
42342,150,186
42343,150,121
42344,89,139
42345,150,183
42346,89,317
42347,89,469
42348,150,469
42349,150,469
42350,150,469
42351,150,469
42352,150,469
42353,89,469
42354,150,317
42355,89,317
42356,150,469
42357,150,469
42358,150,469
42359,89,35
42360,150,469
42361,150,317
42362,150,317
42363,150,110
42364,150,317
42365,150,469
42366,150,110
42367,150,469
42368,150,469
42369,150,35
42370,150,35
42371,150,469
42372,150,469
42373,150,469
42374,150,469
42375,269,378
42376,105,225
42377,150,459
42378,152,420
42379,77,253
42380,470,173
42381,77,298
42382,152,296
42383,77,35
42384,77,469
42385,77,469
42386,77,469
42387,77,469
42388,77,469
42389,77,469
42390,77,469
42391,77,469
42392,77,469
42393,77,469
42394,77,469
42395,77,469
42396,77,469
42397,77,469
42398,150,469
42399,77,469
42400,150,469
42401,150,469
42402,150,469
42403,150,476
42404,150,420
42405,150,336
42406,150,336
42407,89,469
42408,89,336
42409,89,469
42410,89,469
42411,89,469
42412,89,469
42413,89,469
42414,89,469
42415,89,469
42416,89,469
42417,89,469
42418,89,469
42419,89,317
42420,89,317
42421,89,317
42422,152,317
42423,152,469
42424,152,469
42425,89,317
42426,152,469
42427,152,469
42428,152,424
42429,152,73
42430,152,73
42431,152,336
42432,152,336
42433,152,336
42434,152,469
42435,152,317
42436,152,317
42437,152,110
42438,396,110
42439,152,110
42440,152,110
42441,152,317
42442,89,317
42443,89,317
42444,89,317
42445,89,317
42446,89,317
42447,89,317
42448,89,317
42449,152,317
42450,39,378
42451,105,225
42452,150,110
42453,152,420
42454,77,130
42455,396,111
42456,152,196
42457,77,196
42458,77,150
42459,77,150
42460,77,150
42461,77,150
42462,77,487
42463,77,487
42464,77,243
42465,150,186
42466,150,469
42467,150,469
42468,150,469
42469,150,469
42470,150,469
42471,150,469
42472,150,469
42473,150,336
42474,150,469
42475,150,469
42476,150,336
42477,150,336
42478,150,336
42479,150,336
42480,150,336
42481,150,243
42482,150,336
42483,150,243
42484,150,243
42485,150,243
42486,150,243
42487,150,243
42488,150,243
42489,150,243
42490,150,243
42491,150,243
42492,150,243
42493,150,336
42494,150,243
42495,150,336
42496,150,336
42497,150,336
42498,150,336
42499,77,336
42500,150,336
42501,150,336
42502,150,336
42503,77,336
42504,77,336
42505,77,336
42506,77,336
42507,77,336
42508,77,469
42509,77,469
42510,150,469
42511,150,469
42512,150,469
42513,150,35
42514,150,469
42515,150,469
42516,150,469
42517,150,35
42518,150,298
42519,150,296
42520,150,296
42521,150,296
42522,150,35
42523,150,469
42524,150,469
42525,39,378
42526,105,225
42527,150,264
42528,152,82
42529,152,199
42530,242,469
42531,89,35
42532,89,35
42533,152,35
42534,152,469
42535,152,469
42536,152,469
42537,152,469
42538,152,469
42539,77,469
42540,89,469
42541,150,469
42542,89,469
42543,89,469
42544,150,469
42545,77,469
42546,150,469
42547,77,469
42548,150,469
42549,150,469
42550,150,469
42551,150,35
42552,150,469
42553,89,35
42554,150,469
42555,150,469
42556,77,469
42557,150,469
42558,150,469
42559,77,469
42560,150,289
42561,89,177
42562,89,35
42563,89,35
42564,89,35
42565,89,264
42566,89,264
42567,89,35
42568,89,35
42569,89,469
42570,89,286
42571,89,317
42572,89,317
42573,89,317
42574,89,469
42575,89,317
42576,89,469
42577,89,469
42578,89,469
42579,150,469
42580,89,469
42581,150,469
42582,150,469
42583,150,469
42584,150,469
42585,150,469
42586,150,469
42587,150,469
42588,150,73
42589,89,327
42590,89,292
42591,150,327
42592,150,292
42593,150,469
42594,150,469
42595,77,307
42596,77,307
42597,77,424
42598,77,424
42599,77,424
42600,39,378
42601,105,225
42602,150,149
42603,152,420
42604,152,75
42605,89,111
42606,152,414
42607,152,451
42608,152,249
42609,77,296
42610,77,89
42611,77,150
42612,77,89
42613,150,489
42614,150,489
42615,150,89
42616,150,89
42617,150,89
42618,150,469
42619,150,469
42620,150,469
42621,150,469
42622,150,469
42623,150,469
42624,150,469
42625,150,292
42626,150,469
42627,150,469
42628,150,469
42629,150,469
42630,150,469
42631,77,336
42632,77,89
42633,77,469
42634,77,469
42635,89,469
42636,152,469
42637,89,469
42638,152,336
42639,89,420
42640,150,469
42641,77,469
42642,89,317
42643,150,317
42644,89,317
42645,150,317
42646,150,35
42647,77,469
42648,150,469
42649,150,469
42650,150,469
42651,150,469
42652,150,35
42653,77,35
42654,77,35
42655,77,469
42656,150,469
42657,77,35
42658,150,469
42659,150,469
42660,150,469
42661,77,469
42662,77,469
42663,77,469
42664,77,469
42665,77,469
42666,77,469
42667,77,469
42668,77,317
42669,150,469
42670,150,469
42671,77,469
42672,77,469
42673,77,469
42674,242,469
42675,39,378
42676,105,225
42677,150,424
42678,152,437
42679,152,75
42680,152,307
42681,152,292
42682,152,469
42683,152,292
42684,152,292
42685,152,292
42686,152,469
42687,152,469
42688,152,469
42689,77,469
42690,150,469
42691,150,469
42692,150,469
42693,150,469
42694,150,469
42695,150,469
42696,150,110
42697,150,35
42698,150,317
42699,150,264
42700,150,35
42701,150,35
42702,150,35
42703,150,149
42704,150,35
42705,150,35
42706,150,469
42707,150,469
42708,150,469
42709,150,469
42710,89,469
42711,150,469
42712,89,469
42713,89,469
42714,150,469
42715,150,469
42716,150,469
42717,150,469
42718,150,469
42719,89,469
42720,150,336
42721,89,469
42722,89,469
42723,150,469
42724,89,469
42725,150,469
42726,89,469
42727,77,469
42728,152,469
42729,152,469
42730,152,469
42731,77,469
42732,77,469
42733,77,469
42734,77,469
42735,77,469
42736,77,469
42737,77,469
42738,77,469
42739,77,469
42740,77,469
42741,77,469
42742,77,469
42743,77,469
42744,77,469
42745,77,469
42746,77,469
42747,77,469
42748,77,469
42749,77,469
42750,39,378
42751,105,200
42752,150,35
42753,152,420
42754,77,208
42755,470,120
42756,77,31
42757,152,277
42758,77,109
42759,77,109
42760,77,342
42761,77,438
42762,77,342
42763,150,394
42764,150,317
42765,150,469
42766,150,469
42767,150,469
42768,150,469
42769,150,469
42770,150,469
42771,150,469
42772,150,469
42773,150,469
42774,150,469
42775,150,469
42776,150,469
42777,470,469
42778,150,469
42779,150,469
42780,150,469
42781,150,186
42782,150,469
42783,150,469
42784,150,469
42785,89,469
42786,89,469
42787,89,469
42788,89,469
42789,150,469
42790,150,469
42791,150,469
42792,150,469
42793,150,469
42794,77,469
42795,77,469
42796,77,469
42797,77,469
42798,77,469
42799,77,469
42800,150,469
42801,150,469
42802,150,469
42803,150,317
42804,150,317
42805,150,336
42806,77,336
42807,77,336
42808,150,336
42809,150,424
42810,150,424
42811,150,336
42812,150,336
42813,150,89
42814,150,336
42815,150,489
42816,150,89
42817,150,89
42818,150,363
42819,150,196
42820,150,196
42821,150,196
42822,150,443
42823,150,443
42824,150,443
42825,39,378
42826,105,225
42827,150,35
42828,152,185
42829,77,401
42830,77,307
42831,152,292
42832,152,292
42833,77,292
42834,77,292
42835,77,292
42836,77,469
42837,77,89
42838,150,89
42839,150,89
42840,150,89
42841,150,89
42842,150,89
42843,150,89
42844,150,89
42845,150,89
42846,77,89
42847,77,89
42848,77,469
42849,77,469
42850,77,469
42851,77,469
42852,77,469
42853,77,469
42854,77,469
42855,150,469
42856,77,469
42857,77,489
42858,77,489
42859,77,249
42860,77,296
42861,77,296
42862,77,296
42863,77,296
42864,77,89
42865,77,89
42866,77,89
42867,77,469
42868,150,469
42869,150,469
42870,150,469
42871,150,469
42872,77,469
42873,77,469
42874,77,469
42875,77,469
42876,77,469
42877,77,469
42878,77,469
42879,77,469
42880,77,469
42881,77,469
42882,77,469
42883,77,469
42884,77,469
42885,77,317
42886,77,317
42887,77,121
42888,77,121
42889,77,121
42890,77,317
42891,77,317
42892,77,317
42893,77,317
42894,77,58
42895,77,110
42896,77,110
42897,77,110
42898,77,110
42899,77,110
42900,269,378
42901,105,225
42902,150,35
42903,152,185
42904,77,401
42905,150,437
42906,152,279
42907,77,292
42908,77,292
42909,77,292
42910,77,469
42911,77,469
42912,77,420
42913,77,469
42914,77,469
42915,77,469
42916,150,469
42917,77,35
42918,77,469
42919,77,35
42920,77,35
42921,77,35
42922,77,35
42923,77,110
42924,77,35
42925,77,110
42926,152,110
42927,77,35
42928,152,35
42929,77,469
42930,150,336
42931,77,336
42932,152,336
42933,152,336
42934,77,336
42935,152,336
42936,152,336
42937,89,336
42938,89,336
42939,89,336
42940,89,420
42941,150,469
42942,89,424
42943,89,317
42944,89,317
42945,89,424
42946,89,73
42947,89,317
42948,89,317
42949,89,73
42950,89,73
42951,89,327
42952,89,424
42953,89,424
42954,77,73
42955,150,424
42956,152,336
42957,77,336
42958,77,469
42959,77,336
42960,77,336
42961,77,336
42962,77,336
42963,77,424
42964,77,424
42965,77,424
42966,77,424
42967,77,424
42968,77,469
42969,77,469
42970,77,469
42971,77,336
42972,77,424
42973,77,317
42974,77,469
42975,39,378
42976,105,225
42977,150,110
42978,152,144
42979,77,156
42980,152,111
42981,152,95
42982,152,451
42983,77,296
42984,77,89
42985,77,469
42986,77,186
42987,77,243
42988,77,243
42989,77,243
42990,77,487
42991,77,336
42992,77,243
42993,150,243
42994,150,336
42995,150,336
42996,150,336
42997,77,64
42998,150,243
42999,77,243
43000,77,243
43001,77,243
43002,77,243
43003,77,243
43004,77,243
43005,77,243
43006,77,243
43007,77,487
43008,77,487
43009,77,487
43010,150,487
43011,150,487
43012,150,487
43013,89,243
43014,152,487
43015,150,243
43016,89,336
43017,89,469
43018,150,469
43019,77,186
43020,150,22
43021,152,243
43022,152,186
43023,77,243
43024,77,243
43025,89,336
43026,150,336
43027,152,336
43028,152,336
43029,77,336
43030,150,336
43031,150,336
43032,150,336
43033,150,336
43034,89,336
43035,89,336
43036,89,424
43037,89,336
43038,89,108
43039,150,336
43040,89,336
43041,150,336
43042,89,336
43043,150,336
43044,150,336
43045,150,336
43046,77,336
43047,77,336
43048,77,336
43049,77,336
43050,269,378
43051,105,225
43052,150,459
43053,152,420
43054,77,434
43055,470,287
43056,470,298
43057,150,298
43058,77,35
43059,77,35
43060,77,35
43061,77,35
43062,77,35
43063,77,469
43064,77,469
43065,77,469
43066,77,35
43067,77,35
43068,77,469
43069,77,35
43070,77,469
43071,77,35
43072,77,35
43073,77,35
43074,77,35
43075,77,35
43076,77,35
43077,77,35
43078,77,35
43079,150,35
43080,150,469
43081,150,469
43082,150,469
43083,150,469
43084,150,138
43085,150,469
43086,150,89
43087,150,339
43088,150,89
43089,150,89
43090,150,469
43091,150,469
43092,150,469
43093,150,469
43094,150,469
43095,150,424
43096,89,424
43097,89,250
43098,89,424
43099,89,469
43100,89,317
43101,89,469
43102,89,336
43103,89,469
43104,89,469
43105,89,469
43106,89,469
43107,150,469
43108,150,469
43109,150,469
43110,150,469
43111,150,469
43112,77,469
43113,77,469
43114,77,469
43115,77,469
43116,77,469
43117,77,469
43118,77,469
43119,77,469
43120,77,469
43121,77,469
43122,77,469
43123,77,469
43124,77,469
43125,39,378
43126,105,225
43127,89,317
43128,152,420
43129,77,401
43130,46,336
43131,89,317
43132,89,469
43133,152,469
43134,77,469
43135,77,469
43136,150,469
43137,150,469
43138,150,469
43139,150,469
43140,150,469
43141,150,469
43142,150,469
43143,150,469
43144,150,469
43145,150,469
43146,150,469
43147,150,469
43148,150,469
43149,150,469
43150,150,110
43151,150,35
43152,150,35
43153,150,108
43154,150,108
43155,150,336
43156,150,336
43157,89,336
43158,89,336
43159,89,108
43160,89,469
43161,89,35
43162,89,424
43163,89,424
43164,89,336
43165,150,336
43166,150,424
43167,89,424
43168,150,317
43169,150,317
43170,150,336
43171,150,336
43172,150,469
43173,150,469
43174,150,469
43175,150,469
43176,150,469
43177,150,469
43178,150,469
43179,150,469
43180,150,469
43181,150,469
43182,150,469
43183,150,469
43184,150,469
43185,150,469
43186,150,469
43187,150,469
43188,150,469
43189,150,317
43190,150,469
43191,150,317
43192,150,317
43193,150,469
43194,150,469
43195,150,413
43196,150,469
43197,150,267
43198,150,469
43199,150,469
43200,39,378
43201,105,225
43202,150,110
43203,152,183
43204,152,75
43205,150,173
43206,77,119
43207,77,298
43208,77,35
43209,77,296
43210,77,89
43211,77,89
43212,77,469
43213,77,469
43214,77,469
43215,77,469
43216,77,469
43217,77,469
43218,77,469
43219,77,469
43220,77,469
43221,77,469
43222,77,469
43223,150,469
43224,150,138
43225,150,339
43226,150,339
43227,150,193
43228,150,249
43229,150,249
43230,150,489
43231,150,489
43232,150,489
43233,150,489
43234,150,489
43235,150,489
43236,150,336
43237,150,336
43238,150,336
43239,150,413
43240,150,336
43241,150,336
43242,150,336
43243,150,336
43244,77,489
43245,77,489
43246,77,489
43247,77,489
43248,77,489
43249,77,489
43250,150,489
43251,77,89
43252,77,489
43253,77,489
43254,150,489
43255,150,489
43256,150,489
43257,77,489
43258,77,489
43259,77,89
43260,77,89
43261,77,89
43262,77,489
43263,77,489
43264,77,89
43265,77,196
43266,150,196
43267,77,196
43268,150,424
43269,150,424
43270,150,336
43271,150,336
43272,150,469
43273,77,469
43274,77,469
43275,39,378
43276,105,225
43277,150,459
43278,89,420
43279,77,270
43280,470,197
43281,470,233
43282,470,334
43283,470,110
43284,470,334
43285,46,334
43286,46,149
43287,89,424
43288,89,424
43289,89,424
43290,89,424
43291,89,336
43292,89,336
43293,89,336
43294,89,336
43295,89,307
43296,89,424
43297,89,424
43298,89,424
43299,89,336
43300,89,336
43301,89,336
43302,89,336
43303,89,336
43304,89,108
43305,89,336
43306,152,336
43307,152,424
43308,152,336
43309,152,149
43310,152,108
43311,152,317
43312,152,336
43313,152,336
43314,152,420
43315,77,161
43316,77,161
43317,152,121
43318,77,121
43319,77,121
43320,77,161
43321,152,161
43322,152,317
43323,77,121
43324,152,317
43325,152,121
43326,152,317
43327,152,317
43328,152,317
43329,152,317
43330,89,317
43331,89,317
43332,89,317
43333,150,469
43334,89,317
43335,89,317
43336,77,469
43337,77,469
43338,77,469
43339,77,469
43340,77,469
43341,77,469
43342,77,317
43343,77,317
43344,77,317
43345,77,317
43346,77,317
43347,77,317
43348,77,317
43349,77,317
43350,269,378
43351,105,225
43352,150,459
43353,152,437
43354,152,271
43355,470,167
43356,152,141
43357,152,491
43358,152,484
43359,152,484
43360,152,189
43361,152,471
43362,152,391
43363,152,391
43364,152,486
43365,89,189
43366,152,486
43367,89,469
43368,89,469
43369,152,469
43370,152,336
43371,89,469
43372,152,469
43373,89,73
43374,89,469
43375,89,317
43376,89,469
43377,89,469
43378,89,469
43379,89,469
43380,89,469
43381,152,307
43382,152,183
43383,152,307
43384,152,307
43385,152,149
43386,152,469
43387,89,336
43388,89,307
43389,89,424
43390,89,149
43391,46,108
43392,89,35
43393,46,110
43394,46,317
43395,46,336
43396,46,424
43397,46,469
43398,89,469
43399,46,469
43400,89,469
43401,46,469
43402,46,469
43403,89,336
43404,89,469
43405,89,469
43406,152,336
43407,396,336
43408,396,469
43409,152,469
43410,152,469
43411,152,469
43412,152,469
43413,152,469
43414,152,469
43415,152,469
43416,152,469
43417,152,469
43418,152,469
43419,152,469
43420,77,469
43421,77,469
43422,77,469
43423,77,186
43424,77,186
43425,39,378
43426,105,225
43427,150,469
43428,152,183
43429,77,401
43430,150,307
43431,89,292
43432,89,292
43433,150,292
43434,150,292
43435,150,292
43436,150,469
43437,150,469
43438,150,469
43439,150,469
43440,150,469
43441,150,469
43442,150,469
43443,150,469
43444,150,469
43445,150,469
43446,150,35
43447,150,469
43448,150,469
43449,150,35
43450,150,110
43451,150,110
43452,150,35
43453,150,110
43454,150,35
43455,150,35
43456,150,35
43457,150,35
43458,150,35
43459,150,35
43460,150,35
43461,150,469
43462,150,469
43463,150,336
43464,150,424
43465,150,469
43466,150,317
43467,150,317
43468,150,317
43469,150,363
43470,150,89
43471,150,89
43472,150,89
43473,150,363
43474,150,363
43475,150,317
43476,150,469
43477,150,469
43478,150,469
43479,150,469
43480,150,469
43481,150,469
43482,150,469
43483,150,469
43484,150,469
43485,150,469
43486,150,317
43487,150,469
43488,150,469
43489,150,317
43490,77,469
43491,150,469
43492,150,317
43493,150,469
43494,150,469
43495,150,317
43496,150,469
43497,150,469
43498,150,469
43499,77,35
